<<<<<<< HEAD
=======
2,55,129,248,305,402,435,520,544,683,741,792,873,979,1077,1160,1258,1348,1446,1541,1650,1720,1809,1904,1965,2071,2128,2166,2276,2316,2400,2447,2567,2643,2699,2763,2860,2941,3023,3137,3218,3315,3387,3477,3659,3780,3925,3998,4076,4250
37,120,214,305,337,423,461,533,635,702,792,828,932,1044,1132,1219,1303,1438,1522,1610,1686,1758,1904,1941,2036,2097,2149,2224,2313,2368,2432,2503,2575,2685,2752,2846,2863,2978,3073,3164,3234,3366,3477,3555,3748,3878,3951,4053,4165,4294
43,149,215,313,365,442,465,628,674,765,828,908,1007,1072,1214,1267,1400,1479,1582,1622,1744,1783,1925,2028,2081,2149,2224,2282,2368,2412,2488,2567,2636,2707,2805,2851,2954,3055,3158,3199,3329,3460,3549,3630,3836,3924,4003,4092,4257,4382
62,193,262,320,391,445,502,643,730,813,871,959,1042,1158,1267,1345,1418,1564,1622,1719,1770,1880,1971,2043,2122,2153,2276,2357,2388,2440,2517,2568,2652,2736,2851,2924,3033,3080,3181,3279,3376,3549,3612,3728,3898,3991,4041,4141,4322,4470
75,220,310,360,424,493,566,648,735,851,937,1035,1128,1229,1318,1401,1496,1580,1654,1750,1848,1971,1979,2117,2135,2218,2294,2366,2435,2478,2568,2630,2721,2832,2897,2942,3062,3167,3241,3376,3462,3598,3675,3802,3941,4041,4138,4233,4402,4479
166,255,321,412,465,521,646,684,778,933,1011,1111,1225,1271,1338,1496,1576,1615,1671,1796,1880,1977,2074,2135,2213,2289,2327,2374,2471,2568,2607,2710,2812,2854,2916,3021,3160,3235,3334,3392,3555,3611,3750,3895,4003,4090,4232,4329,4421,4482
172,270,328,430,508,587,684,778,876,969,1102,1158,1228,1338,1419,1515,1586,1616,1704,1856,1977,2017,2086,2167,2261,2325,2333,2471,2541,2569,2660,2731,2854,2907,3006,3090,3235,3312,3392,3467,3569,3678,3768,3960,4090,4176,4304,4380,4482,4546
183,309,362,489,587,664,776,848,966,1066,1155,1186,1295,1369,1458,1523,1616,1704,1802,1939,1994,2064,2146,2220,2268,2327,2421,2481,2562,2631,2699,2805,2860,2950,3041,3097,3262,3392,3447,3511,3599,3682,3772,4058,4164,4268,4380,4479,4498,4567
238,319,400,498,653,745,837,908,1059,1127,1183,1274,1369,1442,1523,1613,1703,1794,1892,1968,2052,2144,2208,2268,2327,2376,2479,2508,2610,2691,2775,2860,2874,3031,3084,3170,3356,3395,3462,3594,3682,3717,3814,4148,4206,4352,4390,4498,4513,4597
319,400,498,571,684,777,891,935,1127,1183,1210,1369,1379,1514,1594,1683,1713,1851,1967,2052,2126,2172,2261,2273,2349,2432,2497,2514,2685,2714,2826,2868,2887,3084,3167,3269,3375,3415,3475,3603,3714,3756,3907,4206,4256,4353,4433,4501,4534,4615
>>>>>>> 565ed13600407c2a2200453f8ab92048c82b3da6
